,player_id,tournament_score
170,6671adc2dd588a8bda036095,185739.0
171,6671adc2dd588a8bda036096,203349.0
172,6671adc2dd588a8bda036097,728262.0
173,6671adc2dd588a8bda036098,815719.0
174,6671adc2dd588a8bda036099,1045478.0
175,6671adc2dd588a8bda03609a,1497115.0
176,6671adc2dd588a8bda03609b,701985.0
177,6671adc2dd588a8bda03609c,134426.0
178,6671adc2dd588a8bda03609d,1265117.0
179,6671adc2dd588a8bda03609e,34281.0
180,6671adc2dd588a8bda03609f,1281551.0
181,6671adc2dd588a8bda0360a0,709450.0
182,6671adc2dd588a8bda0360a1,141499.0
183,6671adc2dd588a8bda0360a2,1551777.0
184,6671adc2dd588a8bda0360a3,34243.0
185,6671adc2dd588a8bda0360a4,2590210.0
186,6671adc2dd588a8bda0360a5,28839.0
187,6671adc2dd588a8bda0360a6,842264.0
188,6671adc2dd588a8bda0360a7,620407.0
189,6671adc2dd588a8bda0360a8,1485006.0
190,6671adc2dd588a8bda0360a9,2194545.0
191,6671adc2dd588a8bda0360aa,194624.0
192,6671adc2dd588a8bda0360ab,612863.0
193,6671adc2dd588a8bda0360ac,1784732.0
194,6671adc2dd588a8bda0360ad,262754.0
195,6671adc2dd588a8bda0360ae,415546.0
196,6671adc2dd588a8bda0360af,1315002.0
197,6671adc2dd588a8bda0360b0,155920.0
198,6671adc2dd588a8bda0360b1,1170038.0
199,6671adc2dd588a8bda0360b2,49195.0
200,6671adc2dd588a8bda0360b3,60739.0
201,6671adc2dd588a8bda0360b4,2216587.0
202,6671adc2dd588a8bda0360b5,1410606.0
203,6671adc2dd588a8bda0360b6,333549.0
204,6671adc2dd588a8bda0360b7,96727.0
205,6671adc2dd588a8bda0360b8,405516.0
206,6671adc2dd588a8bda0360b9,1613116.0
207,6671adc2dd588a8bda0360ba,788145.0
208,6671adc2dd588a8bda0360bb,75001.0
209,6671adc2dd588a8bda0360bc,1477103.0
210,6671adc2dd588a8bda0360bd,782687.0
211,6671adc2dd588a8bda0360be,111830.0
212,6671adc2dd588a8bda0360bf,867819.0
213,6671adc2dd588a8bda0360c0,162970.0
214,6671adc2dd588a8bda0360c1,840762.0
215,6671adc2dd588a8bda0360c2,609240.0
216,6671adc2dd588a8bda0360c3,443904.0
217,6671adc2dd588a8bda0360c4,1361702.0
218,6671adc2dd588a8bda0360c5,1498468.0
219,6671adc2dd588a8bda0360c6,527643.0
220,6671adc2dd588a8bda0360c7,876280.0
221,6671adc2dd588a8bda0360c8,916964.0
222,6671adc2dd588a8bda0360c9,1590550.0
223,6671adc2dd588a8bda0360ca,25587.0
224,6671adc2dd588a8bda0360cb,839901.0
225,6671adc2dd588a8bda0360cc,793618.0
226,6671adc2dd588a8bda0360cd,302316.0
227,6671adc2dd588a8bda0360ce,1825840.0
228,6671adc2dd588a8bda0360cf,144261.0
229,6671adc2dd588a8bda0360d0,1820078.0
230,6671adc2dd588a8bda0360d1,831147.0
231,6671adc2dd588a8bda0360d2,1080998.0
232,6671adc2dd588a8bda0360d3,670086.0
233,6671adc2dd588a8bda0360d4,955112.0
234,6671adc2dd588a8bda0360d5,1521837.0
235,6671adc2dd588a8bda0360d6,277748.0
236,6671adc2dd588a8bda0360d7,1873446.0
237,6671adc2dd588a8bda0360d8,1085462.0
238,6671adc2dd588a8bda0360d9,277666.0
239,6671adc2dd588a8bda0360da,223747.0
240,6671adc2dd588a8bda0360db,390189.0
241,6671adc2dd588a8bda0360dc,1642558.0
242,6671adc2dd588a8bda0360dd,47752.0
243,6671adc2dd588a8bda0360de,322414.0
244,6671adc2dd588a8bda0360df,288761.0
245,6671adc2dd588a8bda0360e0,1835141.0
246,6671adc2dd588a8bda0360e1,418214.0
247,6671adc2dd588a8bda0360e2,458497.0
248,6671adc2dd588a8bda0360e3,336022.0
249,6671adc2dd588a8bda0360e4,768798.0
250,6671adc2dd588a8bda0360e5,380033.0
251,6671adc2dd588a8bda0360e6,208769.0
252,6671adc2dd588a8bda0360e7,1148375.0
253,6671adc2dd588a8bda0360e8,341848.0
254,6671adc2dd588a8bda0360e9,2444614.0
255,6671adc2dd588a8bda0360ea,203914.0
256,6671adc2dd588a8bda0360eb,130724.0
257,6671adc2dd588a8bda0360ec,350471.0
258,6671adc2dd588a8bda0360ed,128644.0
259,6671adc2dd588a8bda0360ee,822819.0
260,6671adc2dd588a8bda0360ef,887096.0
261,6671adc2dd588a8bda0360f0,351312.0
262,6671adc2dd588a8bda0360f1,381621.0
263,6671adc2dd588a8bda0360f2,783200.0
264,6671adc2dd588a8bda0360f3,245128.0
265,6671adc2dd588a8bda0360f4,603849.0
266,6671adc2dd588a8bda0360f5,1175073.0
267,6671adc2dd588a8bda0360f6,100259.0
268,6671adc2dd588a8bda0360f7,447029.0
269,6671adc2dd588a8bda0360f8,761681.0
270,6671adc2dd588a8bda0360f9,388006.0
271,6671adc2dd588a8bda0360fa,2025029.0
272,6671adc2dd588a8bda0360fb,1625325.0
273,6671adc2dd588a8bda0360fc,380942.0
274,6671adc2dd588a8bda0360fd,148983.0
275,6671adc2dd588a8bda0360fe,1255904.0
276,6671adc2dd588a8bda0360ff,410098.0
277,6671adc2dd588a8bda036100,1870493.0
278,6671adc2dd588a8bda036101,2031164.0
279,6671adc2dd588a8bda036102,348274.0
280,6671adc2dd588a8bda036103,172914.0
281,6671adc2dd588a8bda036104,401327.0
282,6671adc2dd588a8bda036105,136392.0
283,6671adc2dd588a8bda036106,23030.0
284,6671adc2dd588a8bda036107,691915.0
285,6671adc2dd588a8bda036108,956463.0
286,6671adc2dd588a8bda036109,207050.0
287,6671adc2dd588a8bda03610a,886444.0
288,6671adc2dd588a8bda03610b,191000.0
289,6671adc2dd588a8bda03610c,234358.0
290,6671adc2dd588a8bda03610d,253871.0
291,6671adc2dd588a8bda03610e,182656.0
292,6671adc2dd588a8bda03610f,1905305.0
293,6671adc2dd588a8bda036110,1404607.0
294,6671adc2dd588a8bda036111,1169881.0
295,6671adc2dd588a8bda036112,1868875.0
296,6671adc2dd588a8bda036113,51017.0
297,6671adc2dd588a8bda036114,1968368.0
298,6671adc2dd588a8bda036115,1109056.0
299,6671adc2dd588a8bda036116,239227.0
300,6671adc2dd588a8bda036117,405358.0
301,6671adc2dd588a8bda036118,537421.0
302,6671adc2dd588a8bda036119,1169718.0
303,6671adc2dd588a8bda03611a,274518.0
304,6671adc2dd588a8bda03611b,1498522.0
305,6671adc2dd588a8bda03611c,161696.0
306,6671adc2dd588a8bda03611d,1866280.0
307,6671adc2dd588a8bda03611e,75769.0
308,6671adc2dd588a8bda03611f,1625807.0
309,6671adc2dd588a8bda036120,553374.0
310,6671adc2dd588a8bda036121,339645.0
311,6671adc2dd588a8bda036122,238805.0
312,6671adc2dd588a8bda036123,875669.0
313,6671adc2dd588a8bda036124,1777835.0
314,6671adc2dd588a8bda036125,1697714.0
315,6671adc2dd588a8bda036126,77185.0
316,6671adc2dd588a8bda036127,925533.0
317,6671adc2dd588a8bda036128,298926.0
318,6671adc2dd588a8bda036129,1847543.0
319,6671adc2dd588a8bda03612a,194843.0
320,6671adc2dd588a8bda03612b,645530.0
321,6671adc2dd588a8bda03612c,1291003.0
322,6671adc2dd588a8bda03612d,444388.0
323,6671adc2dd588a8bda03612e,172934.0
324,6671adc2dd588a8bda03612f,463735.0
325,6671adc2dd588a8bda036130,1247076.0
326,6671adc2dd588a8bda036131,474527.0
327,6671adc2dd588a8bda036132,342098.0
328,6671adc2dd588a8bda036133,289358.0
329,6671adc2dd588a8bda036134,205784.0
330,6671adc2dd588a8bda036135,866639.0
331,6671adc2dd588a8bda036136,1413174.0
332,6671adc2dd588a8bda036137,345398.0
333,6671adc2dd588a8bda036138,1413547.0
334,6671adc2dd588a8bda036139,1380194.0
335,6671adc2dd588a8bda03613a,717204.0
336,6671adc2dd588a8bda03613b,67227.0
337,6671adc2dd588a8bda03613c,465535.0
338,6671adc2dd588a8bda03613d,453413.0
339,6671adc2dd588a8bda03613e,943883.0
340,6671adc2dd588a8bda03613f,668183.0
341,6671adc2dd588a8bda036140,959112.0
342,6671adc2dd588a8bda036141,139393.0
343,6671adc2dd588a8bda036142,494146.0
344,6671adc2dd588a8bda036143,1097496.0
345,6671adc2dd588a8bda036144,438897.0
346,6671adc2dd588a8bda036145,650085.0
347,6671adc2dd588a8bda036146,1505421.0
348,6671adc2dd588a8bda036147,1157786.0
349,6671adc2dd588a8bda036148,542875.0
350,6671adc2dd588a8bda036149,1939455.0
351,6671adc2dd588a8bda03614a,957190.0
352,6671adc2dd588a8bda03614b,1752778.0
353,6671adc2dd588a8bda03614c,2193332.0
354,6671adc2dd588a8bda03614d,769951.0
355,6671adc2dd588a8bda03614e,506408.0
356,6671adc2dd588a8bda03614f,381720.0
357,6671adc2dd588a8bda036150,2297418.0
358,6671adc2dd588a8bda036151,721671.0
359,6671adc2dd588a8bda036152,393143.0
360,6671adc2dd588a8bda036153,981000.0
361,6671adc2dd588a8bda036154,197336.0
362,6671adc2dd588a8bda036155,1314539.0
363,6671adc2dd588a8bda036156,134537.0
364,6671adc2dd588a8bda036157,601215.0
365,6671adc2dd588a8bda036158,474578.0
366,6671adc2dd588a8bda036159,751180.0
367,6671adc2dd588a8bda03615a,590907.0
368,6671adc2dd588a8bda03615b,552782.0
369,6671adc2dd588a8bda03615c,2357778.0
370,6671adc2dd588a8bda03615d,727189.0
371,6671adc2dd588a8bda03615e,731337.0
372,6671adc2dd588a8bda03615f,443671.0
373,6671adc2dd588a8bda036160,610102.0
374,6671adc2dd588a8bda036161,483219.0
375,6671adc2dd588a8bda036162,812663.0
376,6671adc2dd588a8bda036163,2561366.0
377,6671adc2dd588a8bda036164,1047158.0
378,6671adc2dd588a8bda036165,112596.0
379,6671adc2dd588a8bda036166,2247049.0
380,6671adc2dd588a8bda036167,223782.0
381,6671adc2dd588a8bda036168,87961.0
382,6671adc2dd588a8bda036169,718973.0
383,6671adc2dd588a8bda03616a,778412.0
384,6671adc2dd588a8bda03616b,1121260.0
385,6671adc2dd588a8bda03616c,124727.0
386,6671adc2dd588a8bda03616d,166753.0
387,6671adc2dd588a8bda03616e,17896.0
388,6671adc2dd588a8bda03616f,1790610.0
389,6671adc2dd588a8bda036170,622449.0
390,6671adc2dd588a8bda036171,767577.0
391,6671adc2dd588a8bda036172,643260.0
392,6671adc2dd588a8bda036173,1980195.0
393,6671adc2dd588a8bda036174,333293.0
394,6671adc2dd588a8bda036175,45570.0
395,6671adc2dd588a8bda036176,1005621.0
396,6671adc2dd588a8bda036177,1760445.0
397,6671adc2dd588a8bda036178,647599.0
398,6671adc2dd588a8bda036179,243026.0
399,6671adc2dd588a8bda03617a,159759.0
400,6671adc2dd588a8bda03617b,563530.0
401,6671adc2dd588a8bda03617c,440329.0
402,6671adc2dd588a8bda03617d,886891.0
403,6671adc2dd588a8bda03617e,276928.0
404,6671adc2dd588a8bda03617f,2430945.0
405,6671adc2dd588a8bda036180,118995.0
406,6671adc2dd588a8bda036181,2317336.0
407,6671adc2dd588a8bda036182,330132.0
408,6671adc2dd588a8bda036183,411103.0
409,6671adc2dd588a8bda036184,1287043.0
410,6671adc2dd588a8bda036185,356826.0
411,6671adc2dd588a8bda036186,268740.0
412,6671adc2dd588a8bda036187,1227179.0
413,6671adc2dd588a8bda036188,412859.0
414,6671adc2dd588a8bda036189,113268.0
415,6671adc2dd588a8bda03618a,1023589.0
416,6671adc2dd588a8bda03618b,537285.0
417,6671adc2dd588a8bda03618c,648358.0
418,6671adc2dd588a8bda03618d,418132.0
419,6671adc2dd588a8bda03618e,369680.0
420,6671adc2dd588a8bda03618f,2251452.0
421,6671adc2dd588a8bda036190,1783217.0
422,6671adc2dd588a8bda036191,1886263.0
423,6671adc2dd588a8bda036192,331659.0
424,6671adc2dd588a8bda036193,1016067.0
425,6671adc2dd588a8bda036194,234321.0
426,6671adc2dd588a8bda036195,354509.0
427,6671adc2dd588a8bda036196,1021466.0
428,6671adc2dd588a8bda036197,2409592.0
429,6671adc2dd588a8bda036198,1188027.0
430,6671adc2dd588a8bda036199,1920835.0
431,6671adc2dd588a8bda03619a,105222.0
432,6671adc2dd588a8bda03619b,587116.0
433,6671adc2dd588a8bda03619c,445005.0
434,6671adc2dd588a8bda03619d,196073.0
435,6671adc2dd588a8bda03619e,502109.0
436,6671adc2dd588a8bda03619f,2103409.0
437,6671adc2dd588a8bda0361a0,73626.0
438,6671adc2dd588a8bda0361a1,157965.0
439,6671adc2dd588a8bda0361a2,261648.0
440,6671adc2dd588a8bda0361a3,320225.0
441,6671adc2dd588a8bda0361a4,2051406.0
442,6671adc2dd588a8bda0361a5,1114215.0
443,6671adc2dd588a8bda0361a6,417199.0
444,6671adc2dd588a8bda0361a7,352682.0
445,6671adc2dd588a8bda0361a8,398744.0
446,6671adc2dd588a8bda0361a9,685139.0
447,6671adc2dd588a8bda0361aa,1412218.0
448,6671adc2dd588a8bda0361ab,250884.0
449,6671adc2dd588a8bda0361ac,729513.0
450,6671adc2dd588a8bda0361ad,1066768.0
451,6671adc2dd588a8bda0361ae,876277.0
452,6671adc2dd588a8bda0361af,920491.0
453,6671adc2dd588a8bda0361b0,958944.0
454,6671adc2dd588a8bda0361b1,281579.0
455,6671adc2dd588a8bda0361b2,602629.0
456,6671adc2dd588a8bda0361b3,1810707.0
457,6671adc2dd588a8bda0361b4,650078.0
458,6671adc2dd588a8bda0361b5,288241.0
459,6671adc2dd588a8bda0361b6,218572.0
460,6671adc2dd588a8bda0361b7,2353846.0
461,6671adc2dd588a8bda0361b8,627890.0
462,6671adc2dd588a8bda0361b9,348621.0
463,6671adc2dd588a8bda0361ba,1639333.0
464,6671adc2dd588a8bda0361bb,1444195.0
465,6671adc2dd588a8bda0361bc,1410978.0
466,6671adc2dd588a8bda0361bd,746177.0
467,6671adc2dd588a8bda0361be,798024.0
468,6671adc2dd588a8bda0361bf,491841.0
469,6671adc2dd588a8bda0361c0,210591.0
470,6671adc2dd588a8bda0361c1,1281647.0
471,6671adc2dd588a8bda0361c2,365011.0
472,6671adc2dd588a8bda0361c3,1975470.0
473,6671adc2dd588a8bda0361c4,152701.0
474,6671adc2dd588a8bda0361c5,747271.0
475,6671adc2dd588a8bda0361c6,517294.0
476,6671adc2dd588a8bda0361c7,456349.0
477,6671adc2dd588a8bda0361c8,530656.0
478,6671adc2dd588a8bda0361c9,1964518.0
479,6671adc2dd588a8bda0361ca,92274.0
480,6671adc2dd588a8bda0361cb,215165.0
481,6671adc2dd588a8bda0361cc,250236.0
482,6671adc2dd588a8bda0361cd,236438.0
483,6671adc2dd588a8bda0361ce,309872.0
484,6671adc2dd588a8bda0361cf,111020.0
485,6671adc2dd588a8bda0361d0,883646.0
486,6671adc2dd588a8bda0361d1,889440.0
487,6671adc2dd588a8bda0361d2,1528863.0
488,6671adc2dd588a8bda0361d3,76387.0
489,6671adc2dd588a8bda0361d4,2494659.0
490,6671adc2dd588a8bda0361d5,344409.0
491,6671adc2dd588a8bda0361d6,1748711.0
492,6671adc2dd588a8bda0361d7,880202.0
493,6671adc2dd588a8bda0361d8,1177017.0
494,6671adc2dd588a8bda0361d9,289249.0
495,6671adc2dd588a8bda0361da,1906550.0
496,6671adc2dd588a8bda0361db,440904.0
497,6671adc2dd588a8bda0361dc,1315810.0
498,6671adc2dd588a8bda0361dd,1704767.0
499,6671adc2dd588a8bda0361de,912857.0
500,6671adc2dd588a8bda0361df,215278.0
501,6671adc2dd588a8bda0361e0,519285.0
502,6671adc2dd588a8bda0361e1,1012427.0
503,6671adc2dd588a8bda0361e2,219781.0
504,6671adc2dd588a8bda0361e3,792054.0
505,6671adc2dd588a8bda0361e4,631922.0
506,6671adc2dd588a8bda0361e5,1471040.0
507,6671adc2dd588a8bda0361e6,890405.0
508,6671adc2dd588a8bda0361e7,825547.0
509,6671adc2dd588a8bda0361e8,998943.0
510,6671adc2dd588a8bda0361e9,1743806.0
511,6671adc2dd588a8bda0361ea,2018127.0
512,6671adc2dd588a8bda0361eb,119121.0
513,6671adc2dd588a8bda0361ec,115167.0
514,6671adc2dd588a8bda0361ed,1633226.0
515,6671adc2dd588a8bda0361ee,1234277.0
516,6671adc2dd588a8bda0361ef,489107.0
517,6671adc2dd588a8bda0361f0,102436.0
518,6671adc2dd588a8bda0361f1,544985.0
519,6671adc2dd588a8bda0361f2,617351.0
520,6671adc2dd588a8bda0361f3,129727.0
521,6671adc2dd588a8bda0361f4,592067.0
522,6671adc2dd588a8bda0361f5,119839.0
523,6671adc2dd588a8bda0361f6,652559.0
524,6671adc2dd588a8bda0361f7,216270.0
525,6671adc2dd588a8bda0361f8,1560912.0
526,6671adc2dd588a8bda0361f9,124428.0
527,6671adc2dd588a8bda0361fa,306362.0
528,6671adc2dd588a8bda0361fb,111163.0
529,6671adc2dd588a8bda0361fc,823637.0
530,6671adc2dd588a8bda0361fd,332592.0
531,6671adc2dd588a8bda0361fe,1851937.0
532,6671adc2dd588a8bda0361ff,652219.0
533,6671adc2dd588a8bda036200,914515.0
534,6671adc2dd588a8bda036201,333307.0
535,6671adc2dd588a8bda036202,1529307.0
536,6671adc2dd588a8bda036203,709467.0
537,6671adc2dd588a8bda036204,965734.0
538,6671adc2dd588a8bda036205,1809306.0
539,6671adc2dd588a8bda036206,144740.0
540,6671adc2dd588a8bda036207,306263.0
541,6671adc2dd588a8bda036208,1311321.0
542,6671adc2dd588a8bda036209,40690.0
543,6671adc2dd588a8bda03620a,413556.0
544,6671adc2dd588a8bda03620b,928016.0
545,6671adc2dd588a8bda03620c,866676.0
546,6671adc2dd588a8bda03620d,766171.0
547,6671adc2dd588a8bda03620e,1232124.0
548,6671adc2dd588a8bda03620f,157509.0
549,6671adc2dd588a8bda036210,246255.0
550,6671adc2dd588a8bda036211,82983.0
551,6671adc2dd588a8bda036212,1038338.0
552,6671adc2dd588a8bda036213,1718717.0
553,6671adc2dd588a8bda036214,795451.0
554,6671adc2dd588a8bda036215,1386284.0
555,6671adc2dd588a8bda036216,513124.0
556,6671adc2dd588a8bda036217,1186384.0
557,6671adc2dd588a8bda036218,1725798.0
558,6671adc2dd588a8bda036219,22523.0
559,6671adc2dd588a8bda03621a,871471.0
560,6671adc2dd588a8bda03621b,324619.0
561,6671adc2dd588a8bda03621c,794532.0
562,6671adc2dd588a8bda03621d,1138781.0
563,6671adc2dd588a8bda03621e,1517762.0
564,6671adc2dd588a8bda03621f,1914851.0
565,6671adc2dd588a8bda036220,253783.0
566,6671adc2dd588a8bda036221,313154.0
567,6671adc2dd588a8bda036222,831023.0
568,6671adc2dd588a8bda036223,1382318.0
569,6671adc2dd588a8bda036224,1370022.0
570,6671adc2dd588a8bda036225,157946.0
571,6671adc2dd588a8bda036226,1641911.0
572,6671adc2dd588a8bda036227,1513310.0
573,6671adc2dd588a8bda036228,445248.0
574,6671adc2dd588a8bda036229,267404.0
575,6671adc2dd588a8bda03622a,357852.0
576,6671adc2dd588a8bda03622b,211693.0
577,6671adc2dd588a8bda03622c,695091.0
578,6671adc2dd588a8bda03622d,178052.0
579,6671adc2dd588a8bda03622e,656297.0
580,6671adc2dd588a8bda03622f,1882130.0
581,6671adc2dd588a8bda036230,277897.0
582,6671adc2dd588a8bda036231,1675404.0
583,6671adc2dd588a8bda036232,1053483.0
584,6671adc2dd588a8bda036233,215206.0
585,6671adc2dd588a8bda036234,397309.0
586,6671adc2dd588a8bda036235,1399618.0
587,6671adc2dd588a8bda036236,894247.0
588,6671adc2dd588a8bda036237,340376.0
589,6671adc2dd588a8bda036238,567804.0
590,6671adc2dd588a8bda036239,1433745.0
591,6671adc2dd588a8bda03623a,170408.0
592,6671adc2dd588a8bda03623b,539079.0
593,6671adc2dd588a8bda03623c,1394846.0
594,6671adc2dd588a8bda03623d,89503.0
595,6671adc2dd588a8bda03623e,372787.0
596,6671adc2dd588a8bda03623f,643695.0
597,6671adc2dd588a8bda036240,346907.0
598,6671adc2dd588a8bda036241,224018.0
599,6671adc2dd588a8bda036242,2245537.0
600,6671adc2dd588a8bda036243,108463.0
601,6671adc2dd588a8bda036244,25170.0
